No,Benchmark,InputData,ID,Kernel,DRAM Frequency,SM Frequency,Elapsed Cycles,Memory [%],SOL DRAM,Duration,SOL L1/TEX Cache,SOL L2 Cache,SM Active Cycles,SM [%],Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Driver Shared Memory Per Block,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Theoretical Active Warps per SM,Theoretical Occupancy,Achieved Occupancy,Achieved Active Warps Per SM
130,stream,16384,29,kernel_compute_cost,810207336.52,1207652179.69,24267,54.34,54.34,20064,45.16,19.91,7932.98,7.75,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.66,15.79
131,stream,16384,30,kernel_compute_cost,837500000.0,1247977430.56,24000,54.93,54.93,19200,44.99,20.09,7964.27,7.84,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.75,15.84
132,stream,16384,31,kernel_compute_cost,823763955.34,1227887426.9,24669,53.44,53.44,20064,45.42,19.58,7888.93,7.62,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.7,15.81
133,stream,16384,32,kernel_compute_cost,791006339.14,1179254160.06,23845,55.3,55.3,20192,45.91,20.13,7804.2,7.89,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.68,15.79
134,stream,16384,33,kernel_compute_cost,839314845.02,1251291462.75,24580,53.65,53.65,19616,45.59,19.59,7858.6,7.65,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.71,15.81
135,stream,16384,34,kernel_compute_cost,824193548.39,1227889784.95,24397,54.02,54.02,19840,46.36,19.84,7728.57,7.71,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.6,15.75
136,stream,16384,35,kernel_compute_cost,823409461.66,1227068039.7,24105,54.69,54.69,19616,44.5,20.04,8050.5,7.8,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
137,stream,16384,36,kernel_compute_cost,819738988.58,1221579323.0,23989,54.93,54.93,19616,45.93,20.18,7801.15,7.84,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.56,15.72
138,stream,16384,37,kernel_compute_cost,821428571.43,1224220441.02,24164,54.55,54.55,19712,45.67,19.97,7845.48,7.78,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
139,stream,16384,38,kernel_compute_cost,842975206.61,1256120867.77,24354,54.13,54.13,19360,45.07,19.78,7949.36,7.72,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
140,stream,16384,39,kernel_compute_cost,807060755.34,1202167145.59,23463,56.16,56.16,19488,45.55,20.63,7865.18,8.02,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.53,15.7
141,stream,16384,40,kernel_compute_cost,858075040.78,1279108890.7,25128,52.48,52.48,19616,44.95,19.21,7970.21,7.49,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
142,stream,16384,41,kernel_compute_cost,800632911.39,1194249406.65,24186,54.55,54.55,20224,44.68,19.88,8018.43,7.78,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.62,15.76
143,stream,16384,42,kernel_compute_cost,848287112.56,1263585848.29,24824,53.08,53.08,19616,44.75,19.48,8006.51,7.58,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
144,stream,16384,43,kernel_compute_cost,815573770.49,1215129781.42,23753,55.49,55.49,19520,45.09,20.35,7946.31,7.92,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.67,15.79
145,stream,16384,44,kernel_compute_cost,819354838.71,1220043682.8,24247,54.34,54.34,19840,45.83,19.91,7817.91,7.76,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.77,15.85
146,stream,16384,45,kernel_compute_cost,817292006.53,1217390565.52,23919,55.1,55.1,19616,45.68,20.09,7843.06,7.86,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.74,15.83
147,stream,16384,46,kernel_compute_cost,829489291.6,1235559102.14,24038,54.82,54.82,19424,45.41,20.06,7889.48,7.83,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.77,15.85
148,stream,16384,47,kernel_compute_cost,826051779.94,1230624662.89,24373,54.07,54.07,19776,45.62,19.77,7854.26,7.72,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.8,15.87
149,stream,16384,48,kernel_compute_cost,778391167.19,1159256703.47,23559,55.93,55.93,20288,44.51,20.39,8050.19,7.99,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
150,stream,16384,49,kernel_compute_cost,832729468.6,1241386540.53,24703,53.38,53.38,19872,44.3,19.6,8086.95,7.61,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.54,15.7
151,stream,16384,50,kernel_compute_cost,801634768.74,1195540935.67,24020,54.92,54.92,20064,44.75,20.14,8006.12,7.83,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.51,15.69
152,stream,16384,51,kernel_compute_cost,826366559.49,1231042336.55,24532,53.7,53.7,19904,45.64,19.62,7850.01,7.67,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
153,stream,16384,52,kernel_compute_cost,828478964.4,1233009708.74,24421,53.91,53.91,19776,44.78,19.75,8001.15,7.7,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.74,15.83
154,stream,16384,53,kernel_compute_cost,817886178.86,1218750000.0,24024,54.88,54.88,19680,45.09,20.11,7945.04,7.83,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.71,15.81
155,stream,16384,54,kernel_compute_cost,831414473.68,1239172149.12,24144,54.61,54.61,19456,45.35,19.98,7901.05,7.79,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
156,stream,16384,55,kernel_compute_cost,816993464.05,1217167075.16,23881,55.21,55.21,19584,45.54,20.2,7866.81,7.88,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.74,15.83
157,stream,16384,56,kernel_compute_cost,819805194.81,1221075148.81,24108,54.66,54.66,19712,44.94,20.0,7971.64,7.8,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.67,15.79
158,stream,16384,57,kernel_compute_cost,789223454.83,1174417260.96,23752,55.43,55.43,20192,45.82,20.32,7818.49,7.92,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.75,15.84
159,stream,16384,58,kernel_compute_cost,836585365.85,1245867208.67,24556,53.65,53.65,19680,45.76,19.63,7829.16,7.66,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.78,15.86
160,stream,16384,59,kernel_compute_cost,811993517.02,1208890464.61,23910,55.1,55.1,19744,45.14,20.16,7936.49,7.87,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.69,15.8
161,stream,16384,60,kernel_compute_cost,822985197.37,1225937157.35,23890,55.17,55.17,19456,45.18,20.27,7930.39,7.87,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.56,15.72
162,stream,16384,61,kernel_compute_cost,814039408.87,1211968048.71,23660,55.68,55.68,19488,44.25,20.37,8097.6,7.95,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.79,15.86
163,stream,16384,62,kernel_compute_cost,829111295.68,1235430509.41,23832,55.3,55.3,19264,44.72,20.25,8012.36,7.89,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.67,15.79
164,stream,16384,63,kernel_compute_cost,819286871.96,1220075297.14,24131,54.61,54.61,19744,45.24,19.98,7920.07,7.8,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.78,15.86
165,stream,16384,64,kernel_compute_cost,814634146.34,1212135840.11,23893,55.1,55.1,19680,46.07,20.23,7776.52,7.87,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.69,15.8
166,stream,16384,65,kernel_compute_cost,826612903.23,1231812836.02,24477,53.86,53.86,19840,46.0,19.67,7789.12,7.69,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.76,15.85
167,stream,16384,66,kernel_compute_cost,800643086.82,1192423633.44,23776,55.43,55.43,19904,43.57,20.27,8222.6,7.91,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.69,15.8
168,stream,16384,67,kernel_compute_cost,837993421.05,1248637952.3,24329,54.18,54.18,19456,45.87,19.79,7810.57,7.73,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.77,15.85
169,stream,16384,68,kernel_compute_cost,819068471.34,1220043789.81,24556,53.66,53.66,20096,45.18,19.56,7930.09,7.66,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.71,15.82
170,stream,16384,69,kernel_compute_cost,789049919.48,1175615606.55,23398,56.33,56.33,19872,46.15,20.42,7763.12,8.01,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.75,15.84
171,stream,16384,70,kernel_compute_cost,836333878.89,1245797531.37,24396,54.02,54.02,19552,44.63,19.75,8027.41,7.71,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
172,stream,16384,71,kernel_compute_cost,828308207.71,1233528754.89,23603,55.82,55.82,19104,45.07,20.49,7950.0,7.97,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.59,15.74
173,stream,16384,72,kernel_compute_cost,800874403.82,1192840818.76,24052,54.8,54.8,20128,45.03,20.07,7955.98,7.82,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
174,stream,16384,73,kernel_compute_cost,837209302.33,1247326619.6,24057,54.77,54.77,19264,45.24,20.12,7919.35,7.82,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.59,15.74
175,stream,16384,74,kernel_compute_cost,827974276.53,1233713491.43,24596,53.6,53.6,19904,46.01,19.63,7787.69,7.65,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
176,stream,16384,75,kernel_compute_cost,811023622.05,1208234908.14,24584,53.6,53.6,20320,44.99,19.63,7962.93,7.65,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.71,15.81
177,stream,16384,76,kernel_compute_cost,875410509.03,1305452928.3,25476,51.78,51.78,19488,44.56,18.91,8040.19,7.38,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
178,stream,16384,77,kernel_compute_cost,822660098.52,1226027983.03,23929,55.1,55.1,19488,46.04,20.2,7782.12,7.86,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
179,stream,16384,78,kernel_compute_cost,815485996.71,1214271004.94,23627,55.77,55.77,19424,45.57,20.38,7862.36,7.96,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.75,15.84
180,stream,16384,79,kernel_compute_cost,817170111.29,1217797761.0,24540,53.7,53.7,20128,44.24,19.65,8097.84,7.66,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.74,15.83
181,stream,16384,80,kernel_compute_cost,807941653.16,1203065910.32,23793,55.37,55.37,19744,45.28,20.31,7912.1,7.91,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.71,15.81
182,stream,16384,81,kernel_compute_cost,822271986.97,1223602062.98,24080,54.67,54.67,19648,44.47,20.0,8056.84,7.81,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
183,stream,16384,82,kernel_compute_cost,806581059.39,1201586744.25,23986,54.93,54.93,19936,44.99,20.13,7963.11,7.84,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
184,stream,16384,83,kernel_compute_cost,828150572.83,1233369135.3,24154,54.55,54.55,19552,46.13,19.92,7767.29,7.79,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.75,15.84
185,stream,16384,84,kernel_compute_cost,801587301.59,1193989748.68,24103,54.66,54.66,20160,45.54,19.95,7866.68,7.8,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.7,15.81
186,stream,16384,85,kernel_compute_cost,813223140.5,1212198691.46,23513,56.11,56.11,19360,45.64,20.58,7850.84,8.0,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.56,15.72
187,stream,16384,86,kernel_compute_cost,816343042.07,1217190871.09,24109,54.72,54.72,19776,45.23,20.05,7920.9,7.8,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.67,15.79
188,stream,16384,87,kernel_compute_cost,817758899.68,1217949366.24,24125,54.62,54.62,19776,45.63,20.08,7851.45,7.8,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.54,15.7
189,stream,16384,88,kernel_compute_cost,836633663.37,1247215346.53,24222,54.45,54.45,19392,45.88,19.89,7809.55,7.77,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.81,15.88
190,stream,16384,89,kernel_compute_cost,821717990.28,1223882360.89,24202,54.45,54.45,19744,45.23,19.95,7921.91,7.77,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
191,stream,16384,90,kernel_compute_cost,809061488.67,1205400485.44,23874,55.21,55.21,19776,44.24,20.19,8099.1,7.88,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
192,stream,16384,91,kernel_compute_cost,789682539.68,1176421957.67,23757,55.49,55.49,20160,44.94,20.38,7972.07,7.92,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.61,15.75
193,stream,16384,92,kernel_compute_cost,827529021.56,1233148493.64,23830,55.32,55.32,19296,45.22,20.18,7922.25,7.89,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.68,15.8
194,stream,16384,93,kernel_compute_cost,822452229.3,1225053078.56,24656,53.44,53.44,20096,45.14,19.58,7936.41,7.63,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.81,15.88
195,stream,16384,94,kernel_compute_cost,847516286.64,1263758821.93,24864,53.05,53.05,19648,45.44,19.42,7884.85,7.56,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.74,15.83
196,stream,16384,95,kernel_compute_cost,831967213.11,1239668715.85,24234,54.39,54.39,19520,44.74,19.93,8008.88,7.76,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.71,15.81
197,stream,16384,96,kernel_compute_cost,825600000.0,1229900000.0,24637,53.5,53.5,20000,46.1,19.6,7772.61,7.64,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
198,stream,16384,97,kernel_compute_cost,837704918.03,1248275273.22,24400,54.02,54.02,19520,45.12,19.75,7939.86,7.71,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.79,15.86
199,stream,16384,98,kernel_compute_cost,817863036.3,1218784378.44,23667,55.7,55.7,19392,44.87,20.43,7985.06,7.95,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.67,15.79
200,stream,16384,99,kernel_compute_cost,769817073.17,1147000444.61,24114,54.66,54.66,20992,45.9,20.0,7805.07,7.8,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.79,15.86
201,stream,4096,0,kernel_compute_cost,754741379.31,1124676724.14,10454,9.83,9.83,9280,40.53,3.91,686.33,1.19,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,23.96,15.33
202,stream,4096,1,kernel_compute_cost,697635135.14,1041631475.23,9880,10.41,10.41,9472,38.94,4.15,714.41,1.26,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,23.89,15.29
203,stream,4096,2,kernel_compute_cost,697324414.72,1040447324.41,9970,10.56,10.56,9568,41.65,4.24,683.61,1.25,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.56,15.72
204,stream,4096,3,kernel_compute_cost,741258741.26,1107390005.83,10148,10.38,10.38,9152,41.26,4.11,689.99,1.22,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.54,15.71
205,stream,4096,4,kernel_compute_cost,713576158.94,1065587058.5,10315,10.21,10.21,9664,41.35,4.14,688.59,1.2,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.12,15.44
206,stream,4096,5,kernel_compute_cost,725524475.52,1081730769.23,9914,10.12,10.12,9152,40.81,3.94,665.73,1.25,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.09,15.42
207,stream,4096,6,kernel_compute_cost,729238754.33,1087676614.76,10073,9.97,9.97,9248,40.8,3.74,665.95,1.23,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,23.72,15.18
208,stream,4096,7,kernel_compute_cost,756993006.99,1129953379.95,10357,9.7,9.7,9152,39.87,3.68,681.48,1.2,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.36,15.59
209,stream,4096,8,kernel_compute_cost,748263888.89,1118778935.19,10327,9.75,9.75,9216,41.02,3.75,662.41,1.2,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.61,15.75
210,stream,4096,9,kernel_compute_cost,762068965.52,1136835488.51,10564,9.5,9.5,9280,41.27,3.69,658.35,1.18,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.26,15.53
211,stream,4096,10,kernel_compute_cost,731164383.56,1092073344.75,10218,9.84,9.84,9344,40.93,3.79,663.88,1.22,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.61,15.75
212,stream,4096,11,kernel_compute_cost,759353741.5,1134353741.5,10693,9.41,9.41,9408,40.75,3.61,666.69,1.16,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.59,15.74
213,stream,4096,12,kernel_compute_cost,750859106.53,1122565864.83,10464,9.61,9.61,9312,40.95,3.71,663.46,1.19,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.5,15.68
214,stream,4096,13,kernel_compute_cost,730508474.58,1088418079.1,10291,9.75,9.75,9440,38.24,3.79,710.55,1.21,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.05,15.39
215,stream,4096,14,kernel_compute_cost,746610169.49,1114336158.19,10534,9.54,9.54,9440,40.37,3.68,673.0,1.18,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.38,15.61
216,stream,4096,15,kernel_compute_cost,731833910.03,1093822087.66,10130,9.93,9.93,9248,39.17,3.8,693.65,1.23,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.47,15.66
217,stream,4096,16,kernel_compute_cost,714776632.3,1066276489.12,9941,10.1,10.1,9312,41.05,3.88,661.92,1.25,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.65,15.78
218,stream,4096,17,kernel_compute_cost,746503496.5,1113836684.15,10210,9.84,9.84,9152,41.09,3.77,661.26,1.22,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.66,15.78
219,stream,4096,18,kernel_compute_cost,721283783.78,1075520833.33,10199,9.84,9.84,9472,38.93,3.81,697.95,1.22,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.25,15.52
220,stream,4096,19,kernel_compute_cost,717993079.58,1071925461.36,9929,10.12,10.12,9248,39.31,3.91,691.2,1.25,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.56,15.72
221,stream,4096,20,kernel_compute_cost,721254355.4,1076346544.72,9900,10.15,10.15,9184,37.64,3.87,721.89,1.25,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.43,15.64
222,stream,4096,21,kernel_compute_cost,715753424.66,1067476455.48,9987,10.05,10.05,9344,37.86,3.82,717.55,1.24,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.51,15.69
223,stream,4096,22,kernel_compute_cost,706896551.72,1055747126.44,9814,10.25,10.25,9280,40.97,3.87,663.2,1.26,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.03,15.38
224,stream,4096,23,kernel_compute_cost,717013888.89,1070565682.87,9882,10.17,10.17,9216,40.7,3.92,667.6,1.26,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.54,15.71
225,stream,4096,24,kernel_compute_cost,737542955.33,1100229095.07,10262,9.79,9.79,9312,40.91,3.75,664.2,1.21,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.54,15.71
226,stream,4096,25,kernel_compute_cost,744396551.72,1110542385.06,10323,9.73,9.73,9280,39.06,3.75,695.66,1.2,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.61,15.75
227,stream,4096,26,kernel_compute_cost,736111111.11,1100405092.59,10159,9.91,9.91,9216,41.23,3.77,659.04,1.22,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.51,15.68
228,stream,4096,27,kernel_compute_cost,754325259.52,1126639994.23,10438,9.64,9.64,9248,39.72,3.71,684.1,1.19,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.48,15.67
229,stream,4096,28,kernel_compute_cost,772887323.94,1153480780.52,10500,9.57,9.57,9088,40.4,3.63,672.6,1.18,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.35,15.59
230,stream,4096,29,kernel_compute_cost,720486111.11,1075104890.05,9922,10.12,10.12,9216,41.33,3.88,657.41,1.25,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.63,15.76
231,stream,4096,30,kernel_compute_cost,729166666.67,1089861834.49,10061,10.0,10.0,9216,39.64,3.86,685.39,1.23,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.51,15.69
232,stream,4096,31,kernel_compute_cost,730769230.77,1093786421.91,10022,10.05,10.05,9152,40.53,3.86,670.34,1.24,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.66,15.78
233,stream,4096,32,kernel_compute_cost,710344827.59,1058028017.24,9834,10.2,10.2,9280,41.03,3.93,662.14,1.26,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.61,15.75
234,stream,4096,33,kernel_compute_cost,761245674.74,1135218425.61,10515,9.55,9.55,9248,41.63,3.69,652.69,1.18,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.53,15.7
235,stream,4096,34,kernel_compute_cost,703389830.51,1050158898.31,9922,10.12,10.12,9440,40.94,3.9,663.65,1.25,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.53,15.7
236,stream,4096,35,kernel_compute_cost,725862068.97,1083764367.82,10077,9.98,9.98,9280,39.47,3.86,688.29,1.23,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.41,15.62
237,stream,4096,36,kernel_compute_cost,724832214.77,1081445749.44,10329,9.72,9.72,9536,38.64,3.73,703.12,1.2,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.4,15.62
238,stream,4096,37,kernel_compute_cost,719178082.19,1072345890.41,10036,10.0,10.0,9344,41.05,3.84,661.92,1.24,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.61,15.75
239,stream,4096,38,kernel_compute_cost,708474576.27,1057980225.99,10006,10.05,10.05,9440,40.96,3.87,663.25,1.24,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.75,15.84
240,stream,4096,39,kernel_compute_cost,711072664.36,1059526384.08,9814,10.22,10.22,9248,38.82,3.92,699.98,1.27,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.55,15.71
241,stream,4096,40,kernel_compute_cost,760888501.74,1136850319.4,10458,9.62,9.62,9184,40.85,3.68,665.09,1.19,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.58,15.73
242,stream,4096,41,kernel_compute_cost,729166666.67,1089192708.33,10055,10.0,10.0,9216,41.71,3.88,651.38,1.24,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.13,15.44
243,stream,4096,42,kernel_compute_cost,736591695.5,1099859429.07,10187,9.87,9.87,9248,40.38,3.84,672.94,1.22,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.06,15.4
244,stream,4096,43,kernel_compute_cost,762152777.78,1138563368.06,10505,9.8,9.8,9216,41.55,3.78,669.52,1.18,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.19,15.48
245,stream,4096,44,kernel_compute_cost,726027397.26,1083279823.06,10138,10.14,10.14,9344,39.54,3.99,703.64,1.22,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.58,15.73
246,stream,4096,45,kernel_compute_cost,717905405.41,1071632179.05,10166,10.12,10.12,9472,41.93,3.93,663.42,1.22,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.5,15.68
247,stream,4096,46,kernel_compute_cost,742320819.11,1108877275.31,10412,9.89,9.89,9376,40.72,3.85,683.24,1.19,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.65,15.78
248,stream,4096,47,kernel_compute_cost,722602739.73,1077928795.66,10091,10.19,10.19,9344,41.2,3.99,675.29,1.23,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.57,15.72
249,stream,4096,48,kernel_compute_cost,705631399.32,1052616609.78,9885,10.4,10.4,9376,40.04,4.05,694.74,1.26,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.52,15.69
250,stream,4096,49,kernel_compute_cost,737762237.76,1102655157.34,10106,10.19,10.19,9152,38.97,4.0,713.9,1.23,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.66,15.78
251,stream,4096,50,kernel_compute_cost,735191637.63,1097379500.58,10096,10.19,10.19,9184,41.48,4.0,670.75,1.23,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.63,15.76
252,stream,4096,51,kernel_compute_cost,751700680.27,1124468537.41,10596,9.73,9.73,9408,40.68,3.8,683.83,1.17,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.6,15.74
253,stream,4096,52,kernel_compute_cost,734589041.1,1098120005.71,10274,10.03,10.03,9344,39.2,3.91,709.74,1.21,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.54,15.7
254,stream,4096,53,kernel_compute_cost,724080267.56,1081330128.21,10368,9.93,9.93,9568,42.05,3.89,661.61,1.2,512,8,32,0,0,0,0,4096,0.03,32,4,32,4,64,100,24.64,15.77
